ID	Sex	DR	Phone	Context
KLH0	F	8	iy	sh_iy_hh
KLH0	F	8	iy	sh_iy_hh
KLH0	F	8	iy	sh_iy_hh
KLH0	F	8	iy	sh_iy_hh
KLH0	F	8	iy	sh_iy_hh
KLH0	F	8	iy	sh_iy_hh
KLH0	F	8	iy	r_iy_s
KLH0	F	8	iy	r_iy_s
KLH0	F	8	iy	r_iy_s
KLH0	F	8	iy	r_iy_s
KLH0	F	8	iy	r_iy_s
KLH0	F	8	iy	r_iy_s
KLH0	F	8	iy	s_iy_w
KLH0	F	8	iy	s_iy_w
KLH0	F	8	iy	s_iy_w
KLH0	F	8	iy	s_iy_w
KLH0	F	8	iy	m_iy_tcl
KLH0	F	8	iy	m_iy_tcl
KLH0	F	8	iy	m_iy_tcl
KLH0	F	8	iy	m_iy_tcl
KLH0	F	8	iy	m_iy_tcl
KLH0	F	8	iy	m_iy_tcl
KLH0	F	8	iy	m_iy_tcl
KLH0	F	8	iy	r_iy_ix
KLH0	F	8	iy	r_iy_ix
KLH0	F	8	iy	r_iy_ix
KLH0	F	8	iy	r_iy_ix
KLH0	F	8	iy	l_iy_r
KLH0	F	8	iy	l_iy_r
KLH0	F	8	iy	l_iy_r
KLH0	F	8	iy	l_iy_r
KLH0	F	8	iy	l_iy_r
KLH0	F	8	iy	l_iy_r
KLH0	F	8	iy	l_iy_r
KLH0	F	8	iy	dx_iy_s
KLH0	F	8	iy	dx_iy_s
KLH0	F	8	iy	dx_iy_s
KLH0	F	8	iy	dx_iy_s
KLH0	F	8	iy	dx_iy_s
KLH0	F	8	iy	dx_iy_s
KLH0	F	8	iy	dx_iy_s
KLH0	F	8	iy	dx_iy_s
KLH0	F	8	iy	v_iy_hv
KLH0	F	8	iy	v_iy_hv
KLH0	F	8	iy	v_iy_hv
KLH0	F	8	iy	v_iy_hv
KLH0	F	8	iy	v_iy_hv
KLH0	F	8	iy	v_iy_hv
KLH0	F	8	iy	v_iy_hv
KLH0	F	8	iy	v_iy_hv
