ID	Sex	DR	Phone	Context
SXA0	F	7	iy	sh_iy_hv
SXA0	F	7	iy	sh_iy_hv
SXA0	F	7	iy	sh_iy_hv
SXA0	F	7	iy	sh_iy_hv
SXA0	F	7	iy	sh_iy_hv
SXA0	F	7	iy	sh_iy_hv
SXA0	F	7	iy	r_iy_s
SXA0	F	7	iy	r_iy_s
SXA0	F	7	iy	r_iy_s
SXA0	F	7	iy	r_iy_s
SXA0	F	7	iy	r_iy_s
SXA0	F	7	iy	r_iy_s
SXA0	F	7	iy	r_iy_s
SXA0	F	7	iy	r_iy_s
SXA0	F	7	iy	r_iy_s
SXA0	F	7	iy	r_iy_s
SXA0	F	7	iy	s_iy_w
SXA0	F	7	iy	s_iy_w
SXA0	F	7	iy	s_iy_w
SXA0	F	7	iy	s_iy_w
SXA0	F	7	iy	s_iy_w
SXA0	F	7	iy	s_iy_w
SXA0	F	7	iy	m_iy_dx
SXA0	F	7	iy	m_iy_dx
SXA0	F	7	iy	m_iy_dx
SXA0	F	7	iy	m_iy_dx
SXA0	F	7	iy	m_iy_dx
SXA0	F	7	iy	r_iy_ix
SXA0	F	7	iy	r_iy_ix
SXA0	F	7	iy	r_iy_ix
SXA0	F	7	iy	r_iy_ix
SXA0	F	7	iy	r_iy_ix
SXA0	F	7	iy	r_iy_ix
SXA0	F	7	iy	r_iy_ix
SXA0	F	7	iy	r_iy_ix
SXA0	F	7	iy	r_iy_ix
SXA0	F	7	iy	l_iy_r
SXA0	F	7	iy	l_iy_r
SXA0	F	7	iy	l_iy_r
SXA0	F	7	iy	l_iy_r
SXA0	F	7	iy	l_iy_r
SXA0	F	7	iy	l_iy_r
SXA0	F	7	iy	l_iy_r
SXA0	F	7	iy	s_iy_ix
SXA0	F	7	iy	s_iy_ix
SXA0	F	7	iy	s_iy_ix
SXA0	F	7	iy	s_iy_ix
SXA0	F	7	iy	s_iy_ix
SXA0	F	7	iy	s_iy_ix
SXA0	F	7	iy	s_iy_ix
SXA0	F	7	iy	s_iy_ix
SXA0	F	7	iy	s_iy_ix
SXA0	F	7	iy	s_iy_ix
SXA0	F	7	iy	s_iy_ix
SXA0	F	7	iy	s_iy_ix
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	l_iy_v
SXA0	F	7	iy	k_iy_ng
SXA0	F	7	iy	k_iy_ng
SXA0	F	7	iy	k_iy_ng
SXA0	F	7	iy	k_iy_ng
SXA0	F	7	iy	k_iy_ng
SXA0	F	7	iy	n_iy_bcl
SXA0	F	7	iy	n_iy_bcl
SXA0	F	7	iy	n_iy_bcl
SXA0	F	7	iy	n_iy_bcl
SXA0	F	7	iy	n_iy_bcl
SXA0	F	7	iy	n_iy_bcl
SXA0	F	7	iy	n_iy_bcl
SXA0	F	7	iy	n_iy_bcl
SXA0	F	7	iy	dx_iy_dcl
SXA0	F	7	iy	dx_iy_dcl
SXA0	F	7	iy	dx_iy_dcl
SXA0	F	7	iy	dx_iy_dcl
SXA0	F	7	iy	dx_iy_dcl
SXA0	F	7	iy	dx_iy_dcl
SXA0	F	7	iy	dx_iy_dcl
SXA0	F	7	iy	dx_iy_dcl
SXA0	F	7	iy	dh_iy_ix
SXA0	F	7	iy	dh_iy_ix
SXA0	F	7	iy	dh_iy_ix
SXA0	F	7	iy	dh_iy_ix
SXA0	F	7	iy	dh_iy_ix
