ID	Sex	DR	Phone	Context
DRB0	M	5	iy	sh_iy_hv
DRB0	M	5	iy	sh_iy_hv
DRB0	M	5	iy	r_iy_z
DRB0	M	5	iy	r_iy_z
DRB0	M	5	iy	r_iy_z
DRB0	M	5	iy	r_iy_z
DRB0	M	5	iy	r_iy_z
DRB0	M	5	iy	r_iy_z
DRB0	M	5	iy	r_iy_z
DRB0	M	5	iy	r_iy_z
DRB0	M	5	iy	z_iy_w
DRB0	M	5	iy	z_iy_w
DRB0	M	5	iy	z_iy_w
DRB0	M	5	iy	z_iy_w
DRB0	M	5	iy	m_iy_dx
DRB0	M	5	iy	m_iy_dx
DRB0	M	5	iy	m_iy_dx
DRB0	M	5	iy	m_iy_dx
DRB0	M	5	iy	r_iy_q
DRB0	M	5	iy	r_iy_q
DRB0	M	5	iy	r_iy_q
DRB0	M	5	iy	l_iy_r
DRB0	M	5	iy	l_iy_r
DRB0	M	5	iy	l_iy_r
DRB0	M	5	iy	l_iy_r
DRB0	M	5	iy	l_iy_r
DRB0	M	5	iy	l_iy_r
DRB0	M	5	iy	t_iy_n
DRB0	M	5	iy	t_iy_n
DRB0	M	5	iy	t_iy_n
DRB0	M	5	iy	t_iy_n
DRB0	M	5	iy	t_iy_n
DRB0	M	5	iy	t_iy_n
DRB0	M	5	iy	t_iy_n
DRB0	M	5	iy	n_iy_q
DRB0	M	5	iy	n_iy_q
DRB0	M	5	iy	n_iy_q
DRB0	M	5	iy	n_iy_q
DRB0	M	5	iy	sh_iy_l
DRB0	M	5	iy	f_iy_hv
DRB0	M	5	iy	f_iy_hv
DRB0	M	5	iy	f_iy_hv
DRB0	M	5	iy	f_iy_hv
DRB0	M	5	iy	f_iy_hv
DRB0	M	5	iy	f_iy_hv
DRB0	M	5	iy	l_iy_s
DRB0	M	5	iy	l_iy_s
DRB0	M	5	iy	l_iy_s
DRB0	M	5	iy	l_iy_s
DRB0	M	5	iy	m_iy_aw
DRB0	M	5	iy	m_iy_aw
DRB0	M	5	iy	m_iy_aw
DRB0	M	5	iy	m_iy_aw
DRB0	M	5	iy	ay_iy_axr
DRB0	M	5	iy	ay_iy_axr
DRB0	M	5	iy	ay_iy_axr
DRB0	M	5	iy	ay_iy_axr
DRB0	M	5	iy	ay_iy_axr
DRB0	M	5	iy	ay_iy_axr
DRB0	M	5	iy	ay_iy_axr
DRB0	M	5	iy	ay_iy_axr
DRB0	M	5	iy	ay_iy_axr
DRB0	M	5	iy	er_iy_ix
DRB0	M	5	iy	er_iy_ix
DRB0	M	5	iy	er_iy_ix
DRB0	M	5	iy	er_iy_ix
DRB0	M	5	iy	er_iy_ix
DRB0	M	5	iy	er_iy_ix
DRB0	M	5	iy	er_iy_ix
DRB0	M	5	iy	q_iy_tcl
DRB0	M	5	iy	q_iy_tcl
DRB0	M	5	iy	q_iy_tcl
DRB0	M	5	iy	q_iy_tcl
DRB0	M	5	iy	q_iy_tcl
DRB0	M	5	iy	l_iy_q
DRB0	M	5	iy	hh_iy_dx
DRB0	M	5	iy	hh_iy_dx
DRB0	M	5	iy	hh_iy_dx
DRB0	M	5	iy	hh_iy_dx
DRB0	M	5	iy	hh_iy_dx
DRB0	M	5	iy	hh_iy_dx
DRB0	M	5	iy	hh_iy_dx
DRB0	M	5	iy	hh_iy_dx
DRB0	M	5	iy	dx_iy_ng
DRB0	M	5	iy	dx_iy_ng
DRB0	M	5	iy	dx_iy_ng
DRB0	M	5	iy	dx_iy_ng
DRB0	M	5	iy	dx_iy_ng
DRB0	M	5	iy	dx_iy_ng
DRB0	M	5	iy	dx_iy_ng
DRB0	M	5	iy	dx_iy_ng
DRB0	M	5	iy	dx_iy_ng
DRB0	M	5	iy	nx_iy_bcl
DRB0	M	5	iy	nx_iy_bcl
DRB0	M	5	iy	nx_iy_bcl
DRB0	M	5	iy	nx_iy_bcl
DRB0	M	5	iy	nx_iy_bcl
DRB0	M	5	iy	nx_iy_bcl
DRB0	M	5	iy	nx_iy_bcl
DRB0	M	5	iy	d_iy_eh
DRB0	M	5	iy	d_iy_eh
DRB0	M	5	iy	d_iy_eh
DRB0	M	5	iy	d_iy_eh
DRB0	M	5	iy	d_iy_eh
DRB0	M	5	iy	d_iy_eh
DRB0	M	5	iy	r_iy_tcl
