ID	Sex	DR	Phone	Context
LOD0	F	5	iy	sh_iy_hv
LOD0	F	5	iy	sh_iy_hv
LOD0	F	5	iy	sh_iy_hv
LOD0	F	5	iy	r_iy_z
LOD0	F	5	iy	r_iy_z
LOD0	F	5	iy	r_iy_z
LOD0	F	5	iy	r_iy_z
LOD0	F	5	iy	r_iy_z
LOD0	F	5	iy	z_iy_w
LOD0	F	5	iy	z_iy_w
LOD0	F	5	iy	z_iy_w
LOD0	F	5	iy	z_iy_w
LOD0	F	5	iy	y_iy_axr
LOD0	F	5	iy	y_iy_axr
LOD0	F	5	iy	y_iy_axr
LOD0	F	5	iy	y_iy_axr
LOD0	F	5	iy	y_iy_axr
LOD0	F	5	iy	m_iy_dx
LOD0	F	5	iy	m_iy_dx
LOD0	F	5	iy	m_iy_dx
LOD0	F	5	iy	m_iy_dx
LOD0	F	5	iy	r_iy_ix
LOD0	F	5	iy	r_iy_ix
LOD0	F	5	iy	r_iy_ix
LOD0	F	5	iy	r_iy_ix
LOD0	F	5	iy	l_iy_r
LOD0	F	5	iy	l_iy_r
LOD0	F	5	iy	sh_iy_kcl
LOD0	F	5	iy	sh_iy_kcl
LOD0	F	5	iy	sh_iy_kcl
LOD0	F	5	iy	hv_iy_w
LOD0	F	5	iy	er_iy_dcl
LOD0	F	5	iy	er_iy_dcl
LOD0	F	5	iy	er_iy_dcl
LOD0	F	5	iy	er_iy_dcl
LOD0	F	5	aa	d_aa_r
LOD0	F	5	aa	d_aa_r
LOD0	F	5	aa	d_aa_r
LOD0	F	5	aa	d_aa_r
LOD0	F	5	aa	d_aa_r
LOD0	F	5	aa	d_aa_r
LOD0	F	5	aa	w_aa_sh
LOD0	F	5	aa	w_aa_sh
LOD0	F	5	aa	w_aa_sh
LOD0	F	5	aa	w_aa_sh
LOD0	F	5	aa	w_aa_sh
LOD0	F	5	aa	w_aa_sh
LOD0	F	5	aa	g_aa_r
LOD0	F	5	aa	g_aa_r
LOD0	F	5	aa	g_aa_r
LOD0	F	5	aa	g_aa_r
LOD0	F	5	aa	k_aa_m
LOD0	F	5	aa	k_aa_m
LOD0	F	5	aa	k_aa_m
LOD0	F	5	aa	k_aa_m
LOD0	F	5	aa	k_aa_m
LOD0	F	5	aa	k_aa_m
LOD0	F	5	aa	k_aa_m
LOD0	F	5	aa	k_aa_m
LOD0	F	5	aa	q_aa_r
LOD0	F	5	aa	q_aa_r
LOD0	F	5	aa	n_aa_tcl
LOD0	F	5	aa	n_aa_tcl
LOD0	F	5	aa	n_aa_tcl
LOD0	F	5	aa	n_aa_tcl
LOD0	F	5	aa	n_aa_tcl
LOD0	F	5	aa	n_aa_tcl
LOD0	F	5	aa	n_aa_tcl
LOD0	F	5	aa	n_aa_tcl
LOD0	F	5	aa	r_aa_kcl
LOD0	F	5	aa	r_aa_kcl
LOD0	F	5	aa	r_aa_kcl
LOD0	F	5	aa	r_aa_kcl
LOD0	F	5	uh	w_uh_dcl
LOD0	F	5	uh	w_uh_dcl
LOD0	F	5	uh	w_uh_dcl
LOD0	F	5	s	h#_sh_iy
LOD0	F	5	s	h#_sh_iy
LOD0	F	5	s	h#_sh_iy
LOD0	F	5	s	h#_sh_iy
LOD0	F	5	s	h#_sh_iy
LOD0	F	5	s	h#_sh_iy
LOD0	F	5	s	k_s_ux
LOD0	F	5	s	k_s_ux
LOD0	F	5	s	k_s_ux
LOD0	F	5	s	k_s_ux
LOD0	F	5	s	k_s_ux
LOD0	F	5	s	k_s_ux
LOD0	F	5	s	aa_sh_epi
LOD0	F	5	s	aa_sh_epi
LOD0	F	5	s	aa_sh_epi
LOD0	F	5	s	aa_sh_epi
LOD0	F	5	s	aa_sh_epi
LOD0	F	5	s	aa_sh_epi
LOD0	F	5	s	aa_sh_epi
LOD0	F	5	s	aa_sh_epi
LOD0	F	5	s	ae_s_kcl
LOD0	F	5	s	ae_s_kcl
LOD0	F	5	s	ae_s_kcl
LOD0	F	5	s	ae_s_kcl
LOD0	F	5	s	ae_s_kcl
LOD0	F	5	s	ae_s_kcl
LOD0	F	5	s	axr_s_ah
LOD0	F	5	s	axr_s_ah
LOD0	F	5	s	axr_s_ah
LOD0	F	5	s	axr_s_ah
LOD0	F	5	s	axr_s_ah
LOD0	F	5	s	axr_s_ah
LOD0	F	5	s	eh_s_pau
LOD0	F	5	s	eh_s_pau
LOD0	F	5	s	eh_s_pau
LOD0	F	5	s	eh_s_pau
LOD0	F	5	s	eh_s_pau
LOD0	F	5	s	eh_s_pau
LOD0	F	5	s	eh_s_pau
LOD0	F	5	s	eh_s_pau
LOD0	F	5	s	eh_s_pau
LOD0	F	5	s	eh_s_pau
LOD0	F	5	s	pau_sh_iy
LOD0	F	5	s	pau_sh_iy
LOD0	F	5	s	pau_sh_iy
LOD0	F	5	s	pau_sh_iy
LOD0	F	5	s	pau_sh_iy
LOD0	F	5	s	pau_sh_iy
LOD0	F	5	s	pau_sh_iy
LOD0	F	5	s	ax_s_eh
LOD0	F	5	s	ax_s_eh
LOD0	F	5	s	ax_s_eh
LOD0	F	5	s	ax_s_eh
LOD0	F	5	s	ax_s_eh
LOD0	F	5	s	ax_s_eh
LOD0	F	5	s	ax_s_eh
LOD0	F	5	s	ax_s_eh
LOD0	F	5	s	k_s_tcl
LOD0	F	5	s	k_s_tcl
LOD0	F	5	s	k_s_tcl
LOD0	F	5	s	ow_s_ix
LOD0	F	5	s	ow_s_ix
LOD0	F	5	s	ow_s_ix
LOD0	F	5	s	ow_s_ix
LOD0	F	5	s	ow_s_ix
LOD0	F	5	s	ow_s_ix
LOD0	F	5	s	ow_s_ix
LOD0	F	5	s	ix_s_w
LOD0	F	5	s	ix_s_w
LOD0	F	5	s	ix_s_w
LOD0	F	5	s	ix_s_w
LOD0	F	5	s	ix_s_w
LOD0	F	5	s	ix_s_kcl
LOD0	F	5	s	ix_s_kcl
LOD0	F	5	s	ix_s_kcl
LOD0	F	5	s	ix_s_kcl
LOD0	F	5	s	ix_s_kcl
LOD0	F	5	s	ix_s_kcl
LOD0	F	5	s	ix_s_kcl
LOD0	F	5	s	ix_s_l
LOD0	F	5	s	ix_s_l
LOD0	F	5	s	ix_s_l
LOD0	F	5	s	ix_s_l
LOD0	F	5	s	ix_s_l
LOD0	F	5	s	ix_s_l
LOD0	F	5	s	ix_s_l
LOD0	F	5	s	ix_s_l
LOD0	F	5	s	d_sh_ih
LOD0	F	5	s	d_sh_ih
LOD0	F	5	s	d_sh_ih
LOD0	F	5	s	d_sh_ih
LOD0	F	5	s	d_sh_ih
LOD0	F	5	s	d_sh_ih
LOD0	F	5	s	d_sh_ih
LOD0	F	5	s	ih_s_n
LOD0	F	5	s	ih_s_n
LOD0	F	5	s	ih_s_n
LOD0	F	5	s	ih_s_n
LOD0	F	5	s	ng_s_ah
LOD0	F	5	s	ng_s_ah
LOD0	F	5	s	ng_s_ah
LOD0	F	5	s	ng_s_ah
LOD0	F	5	s	ng_s_ah
LOD0	F	5	s	ng_s_ah
LOD0	F	5	s	ng_s_ah
LOD0	F	5	s	ng_s_ah
