ID	Sex	DR	Phone	Context
ALK0	F	3	iy	sh_iy_hv
ALK0	F	3	iy	sh_iy_hv
ALK0	F	3	iy	sh_iy_hv
ALK0	F	3	iy	sh_iy_hv
ALK0	F	3	iy	r_iy_z
ALK0	F	3	iy	r_iy_z
ALK0	F	3	iy	r_iy_z
ALK0	F	3	iy	r_iy_z
ALK0	F	3	iy	r_iy_z
ALK0	F	3	iy	r_iy_z
ALK0	F	3	iy	z_iy_w
ALK0	F	3	iy	z_iy_w
ALK0	F	3	iy	z_iy_w
ALK0	F	3	iy	z_iy_w
ALK0	F	3	iy	m_iy_tcl
ALK0	F	3	iy	m_iy_tcl
ALK0	F	3	iy	m_iy_tcl
ALK0	F	3	iy	m_iy_tcl
ALK0	F	3	iy	r_iy_ix
ALK0	F	3	iy	r_iy_ix
ALK0	F	3	iy	r_iy_ix
ALK0	F	3	iy	r_iy_ix
ALK0	F	3	iy	r_iy_ix
ALK0	F	3	iy	r_iy_ix
ALK0	F	3	iy	r_iy_ix
ALK0	F	3	iy	l_iy_r
ALK0	F	3	iy	l_iy_r
ALK0	F	3	iy	l_iy_r
ALK0	F	3	iy	l_iy_r
ALK0	F	3	iy	l_iy_r
ALK0	F	3	iy	r_iy_aa
ALK0	F	3	iy	r_iy_aa
ALK0	F	3	iy	r_iy_aa
ALK0	F	3	iy	r_iy_aa
ALK0	F	3	iy	n_iy_kcl
ALK0	F	3	iy	n_iy_kcl
ALK0	F	3	iy	n_iy_kcl
ALK0	F	3	iy	n_iy_kcl
ALK0	F	3	iy	n_iy_kcl
ALK0	F	3	iy	n_iy_kcl
ALK0	F	3	iy	t_iy_h#
ALK0	F	3	iy	t_iy_h#
ALK0	F	3	iy	t_iy_h#
ALK0	F	3	iy	t_iy_h#
ALK0	F	3	iy	r_iy_pcl
ALK0	F	3	iy	r_iy_pcl
ALK0	F	3	iy	r_iy_pcl
ALK0	F	3	iy	r_iy_pcl
ALK0	F	3	iy	l_iy_z
ALK0	F	3	iy	l_iy_z
ALK0	F	3	iy	l_iy_z
ALK0	F	3	iy	l_iy_z
ALK0	F	3	iy	l_iy_z
ALK0	F	3	iy	l_iy_z
ALK0	F	3	iy	l_iy_z
ALK0	F	3	iy	s_iy_r
ALK0	F	3	iy	s_iy_r
ALK0	F	3	iy	s_iy_r
ALK0	F	3	iy	s_iy_r
ALK0	F	3	iy	s_iy_r
ALK0	F	3	iy	dx_iy_ng
ALK0	F	3	iy	dx_iy_ng
ALK0	F	3	iy	dx_iy_ng
ALK0	F	3	iy	r_iy_m
ALK0	F	3	iy	r_iy_m
ALK0	F	3	iy	dh_iy_y
ALK0	F	3	iy	dh_iy_y
ALK0	F	3	iy	dh_iy_y
ALK0	F	3	iy	dh_iy_y
ALK0	F	3	iy	dh_iy_y
ALK0	F	3	iy	dx_iy_z
ALK0	F	3	iy	dx_iy_z
ALK0	F	3	iy	dx_iy_z
ALK0	F	3	iy	dx_iy_z
ALK0	F	3	iy	dx_iy_z
ALK0	F	3	iy	dx_iy_z
ALK0	F	3	iy	dx_iy_z
ALK0	F	3	aa	d_aa_r
ALK0	F	3	aa	d_aa_r
ALK0	F	3	aa	d_aa_r
ALK0	F	3	aa	d_aa_r
ALK0	F	3	aa	d_aa_r
ALK0	F	3	aa	d_aa_r
ALK0	F	3	aa	d_aa_r
ALK0	F	3	aa	iy_aa_gcl
ALK0	F	3	aa	iy_aa_gcl
ALK0	F	3	aa	iy_aa_gcl
ALK0	F	3	aa	iy_aa_gcl
ALK0	F	3	aa	iy_aa_gcl
ALK0	F	3	aa	iy_aa_gcl
ALK0	F	3	aa	iy_aa_gcl
ALK0	F	3	aa	iy_aa_gcl
ALK0	F	3	aa	iy_aa_gcl
ALK0	F	3	aa	q_aa_r
ALK0	F	3	aa	q_aa_r
ALK0	F	3	aa	q_aa_r
ALK0	F	3	aa	q_aa_r
ALK0	F	3	aa	q_aa_r
ALK0	F	3	aa	t_aa_m
ALK0	F	3	aa	t_aa_m
ALK0	F	3	aa	t_aa_m
ALK0	F	3	aa	t_aa_m
ALK0	F	3	aa	t_aa_m
