ID	Sex	DR	Phone	Context
CAU0	F	7	iy	sh_iy_hv
CAU0	F	7	iy	sh_iy_hv
CAU0	F	7	iy	sh_iy_hv
CAU0	F	7	iy	sh_iy_hv
CAU0	F	7	iy	sh_iy_hv
CAU0	F	7	iy	sh_iy_hv
CAU0	F	7	iy	r_iy_s
CAU0	F	7	iy	r_iy_s
CAU0	F	7	iy	r_iy_s
CAU0	F	7	iy	r_iy_s
CAU0	F	7	iy	r_iy_s
CAU0	F	7	iy	r_iy_s
CAU0	F	7	iy	r_iy_s
CAU0	F	7	iy	r_iy_ix
CAU0	F	7	iy	r_iy_ix
CAU0	F	7	iy	r_iy_ix
CAU0	F	7	iy	r_iy_ix
CAU0	F	7	iy	l_iy_r
CAU0	F	7	iy	l_iy_r
CAU0	F	7	iy	l_iy_r
CAU0	F	7	iy	l_iy_r
CAU0	F	7	iy	l_iy_r
CAU0	F	7	iy	l_iy_r
CAU0	F	7	iy	l_iy_r
CAU0	F	7	iy	l_iy_r
CAU0	F	7	iy	r_iy_v
CAU0	F	7	iy	r_iy_v
CAU0	F	7	iy	r_iy_v
CAU0	F	7	iy	r_iy_v
CAU0	F	7	iy	r_iy_v
CAU0	F	7	iy	r_iy_v
CAU0	F	7	iy	r_iy_v
CAU0	F	7	iy	r_iy_v
CAU0	F	7	iy	s_iy_dcl
CAU0	F	7	iy	s_iy_dcl
CAU0	F	7	iy	s_iy_dcl
CAU0	F	7	iy	s_iy_dcl
CAU0	F	7	iy	s_iy_dcl
CAU0	F	7	iy	s_iy_dcl
CAU0	F	7	iy	s_iy_dcl
CAU0	F	7	iy	s_iy_dcl
CAU0	F	7	iy	hh_iy_hv
CAU0	F	7	iy	hh_iy_hv
CAU0	F	7	iy	hh_iy_hv
CAU0	F	7	iy	hh_iy_hv
CAU0	F	7	iy	hh_iy_hv
CAU0	F	7	iy	hh_iy_hv
CAU0	F	7	iy	hh_iy_hv
CAU0	F	7	iy	hh_iy_hv
CAU0	F	7	iy	dx_iy_l
CAU0	F	7	iy	dx_iy_l
CAU0	F	7	iy	dx_iy_l
CAU0	F	7	iy	dx_iy_l
CAU0	F	7	iy	dx_iy_l
CAU0	F	7	iy	dx_iy_l
CAU0	F	7	iy	r_iy_l
CAU0	F	7	iy	r_iy_l
CAU0	F	7	iy	r_iy_l
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	l_iy_f
CAU0	F	7	iy	th_iy_axr
CAU0	F	7	iy	th_iy_axr
CAU0	F	7	iy	th_iy_axr
CAU0	F	7	iy	th_iy_axr
CAU0	F	7	iy	th_iy_axr
CAU0	F	7	iy	er_iy_pcl
CAU0	F	7	iy	er_iy_pcl
CAU0	F	7	iy	er_iy_pcl
CAU0	F	7	iy	er_iy_pcl
CAU0	F	7	iy	er_iy_pcl
CAU0	F	7	iy	er_iy_pcl
CAU0	F	7	iy	er_iy_pcl
CAU0	F	7	iy	dx_iy_ix
CAU0	F	7	iy	dx_iy_ix
CAU0	F	7	iy	dx_iy_ix
CAU0	F	7	iy	dx_iy_ix
CAU0	F	7	iy	dx_iy_ix
CAU0	F	7	iy	dx_iy_ix
CAU0	F	7	iy	dx_iy_ix
CAU0	F	7	iy	dx_iy_ix
CAU0	F	7	iy	dx_iy_ix
CAU0	F	7	iy	l_iy_dcl
CAU0	F	7	iy	l_iy_dcl
CAU0	F	7	iy	l_iy_dcl
CAU0	F	7	iy	l_iy_dcl
CAU0	F	7	iy	l_iy_dcl
CAU0	F	7	iy	l_iy_dcl
CAU0	F	7	aa	d_aa_r
CAU0	F	7	aa	d_aa_r
CAU0	F	7	aa	d_aa_r
CAU0	F	7	aa	d_aa_r
CAU0	F	7	aa	d_aa_r
CAU0	F	7	aa	d_aa_r
CAU0	F	7	aa	d_aa_r
CAU0	F	7	aa	d_aa_r
CAU0	F	7	aa	d_aa_r
CAU0	F	7	aa	w_aa_sh
CAU0	F	7	aa	w_aa_sh
CAU0	F	7	aa	w_aa_sh
CAU0	F	7	aa	w_aa_sh
CAU0	F	7	aa	w_aa_sh
CAU0	F	7	aa	w_aa_sh
CAU0	F	7	aa	w_aa_sh
CAU0	F	7	aa	w_aa_sh
CAU0	F	7	aa	w_aa_sh
CAU0	F	7	aa	w_aa_sh
CAU0	F	7	aa	w_aa_sh
CAU0	F	7	aa	w_aa_sh
CAU0	F	7	aa	w_aa_sh
CAU0	F	7	aa	w_aa_sh
CAU0	F	7	aa	w_aa_dx
CAU0	F	7	aa	w_aa_dx
CAU0	F	7	aa	w_aa_dx
CAU0	F	7	aa	w_aa_dx
CAU0	F	7	aa	w_aa_dx
CAU0	F	7	aa	w_aa_dx
CAU0	F	7	aa	w_aa_dx
CAU0	F	7	aa	w_aa_dx
CAU0	F	7	aa	q_aa_l
CAU0	F	7	aa	q_aa_l
CAU0	F	7	aa	q_aa_l
CAU0	F	7	aa	q_aa_l
CAU0	F	7	aa	q_aa_l
CAU0	F	7	aa	q_aa_l
CAU0	F	7	aa	q_aa_l
CAU0	F	7	aa	q_aa_l
CAU0	F	7	aa	q_aa_l
CAU0	F	7	aa	q_aa_l
CAU0	F	7	aa	q_aa_l
CAU0	F	7	aa	q_aa_l
CAU0	F	7	aa	q_aa_l
CAU0	F	7	aa	q_aa_l
CAU0	F	7	aa	q_aa_r
CAU0	F	7	aa	q_aa_r
CAU0	F	7	aa	q_aa_r
CAU0	F	7	aa	q_aa_r
CAU0	F	7	aa	q_aa_r
CAU0	F	7	aa	p_aa_s
CAU0	F	7	aa	p_aa_s
CAU0	F	7	aa	p_aa_s
CAU0	F	7	aa	p_aa_s
CAU0	F	7	aa	p_aa_s
CAU0	F	7	aa	p_aa_s
CAU0	F	7	aa	p_aa_s
CAU0	F	7	aa	p_aa_s
CAU0	F	7	aa	p_aa_s
CAU0	F	7	aa	p_aa_s
CAU0	F	7	aa	p_aa_s
CAU0	F	7	aa	p_aa_s
CAU0	F	7	aa	p_aa_s
CAU0	F	7	aa	p_aa_s
CAU0	F	7	aa	w_aa_er
CAU0	F	7	aa	w_aa_er
CAU0	F	7	aa	w_aa_er
CAU0	F	7	aa	w_aa_er
CAU0	F	7	aa	w_aa_er
CAU0	F	7	aa	w_aa_er
CAU0	F	7	aa	w_aa_er
CAU0	F	7	aa	m_aa_l
CAU0	F	7	aa	m_aa_l
CAU0	F	7	aa	m_aa_l
CAU0	F	7	aa	m_aa_l
CAU0	F	7	aa	m_aa_l
CAU0	F	7	aa	m_aa_l
CAU0	F	7	aa	m_aa_l
CAU0	F	7	aa	m_aa_l
CAU0	F	7	aa	m_aa_l
CAU0	F	7	aa	m_aa_l
CAU0	F	7	aa	m_aa_l
CAU0	F	7	aa	m_aa_l
CAU0	F	7	aa	m_aa_l
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	aa	m_aa_m
CAU0	F	7	uh	k_uh_kcl
CAU0	F	7	uh	k_uh_kcl
CAU0	F	7	uh	k_uh_kcl
CAU0	F	7	uh	k_uh_kcl
CAU0	F	7	uh	sh_uh_gcl
CAU0	F	7	uh	sh_uh_gcl
CAU0	F	7	uh	sh_uh_gcl
CAU0	F	7	uh	sh_uh_gcl
CAU0	F	7	uh	sh_uh_gcl
CAU0	F	7	uh	sh_uh_gcl
CAU0	F	7	s	h#_sh_iy
CAU0	F	7	s	h#_sh_iy
CAU0	F	7	s	h#_sh_iy
CAU0	F	7	s	h#_sh_iy
CAU0	F	7	s	h#_sh_iy
CAU0	F	7	s	h#_sh_iy
CAU0	F	7	s	h#_sh_iy
CAU0	F	7	s	h#_sh_iy
CAU0	F	7	s	h#_sh_iy
CAU0	F	7	s	h#_sh_iy
CAU0	F	7	s	h#_sh_iy
CAU0	F	7	s	k_s_ux
CAU0	F	7	s	k_s_ux
CAU0	F	7	s	k_s_ux
CAU0	F	7	s	k_s_ux
CAU0	F	7	s	k_s_ux
CAU0	F	7	s	k_s_ux
CAU0	F	7	s	k_s_ux
CAU0	F	7	s	k_s_ux
CAU0	F	7	s	k_s_ux
CAU0	F	7	s	k_s_ux
CAU0	F	7	s	k_s_ux
CAU0	F	7	s	k_s_ux
CAU0	F	7	s	k_s_ux
CAU0	F	7	s	iy_s_ix
CAU0	F	7	s	iy_s_ix
CAU0	F	7	s	iy_s_ix
CAU0	F	7	s	iy_s_ix
CAU0	F	7	s	iy_s_ix
CAU0	F	7	s	iy_s_ix
CAU0	F	7	s	iy_s_ix
CAU0	F	7	s	iy_s_ix
CAU0	F	7	s	iy_s_ix
CAU0	F	7	s	iy_s_ix
CAU0	F	7	s	aa_sh_epi
CAU0	F	7	s	aa_sh_epi
CAU0	F	7	s	aa_sh_epi
CAU0	F	7	s	aa_sh_epi
CAU0	F	7	s	aa_sh_epi
CAU0	F	7	s	aa_sh_epi
CAU0	F	7	s	aa_sh_epi
CAU0	F	7	s	aa_sh_epi
CAU0	F	7	s	aa_sh_epi
CAU0	F	7	s	aa_sh_epi
CAU0	F	7	s	aa_sh_epi
CAU0	F	7	s	aa_sh_epi
CAU0	F	7	s	ae_s_kcl
CAU0	F	7	s	ae_s_kcl
CAU0	F	7	s	ae_s_kcl
CAU0	F	7	s	ae_s_kcl
CAU0	F	7	s	ae_s_kcl
CAU0	F	7	s	ix_s_iy
CAU0	F	7	s	ix_s_iy
CAU0	F	7	s	ix_s_iy
CAU0	F	7	s	ix_s_iy
CAU0	F	7	s	ix_s_iy
CAU0	F	7	s	ix_s_iy
CAU0	F	7	s	ix_s_iy
CAU0	F	7	s	ix_s_iy
CAU0	F	7	s	ix_s_iy
CAU0	F	7	s	ix_s_iy
CAU0	F	7	s	ix_s_iy
CAU0	F	7	s	ix_s_iy
CAU0	F	7	s	ix_s_iy
CAU0	F	7	s	ow_s_tcl
CAU0	F	7	s	ow_s_tcl
CAU0	F	7	s	ow_s_tcl
CAU0	F	7	s	ow_s_tcl
CAU0	F	7	s	ow_s_tcl
CAU0	F	7	s	ow_s_tcl
CAU0	F	7	s	ow_s_tcl
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	ix_s_ay
CAU0	F	7	s	m_s_eh
CAU0	F	7	s	m_s_eh
CAU0	F	7	s	m_s_eh
CAU0	F	7	s	m_s_eh
CAU0	F	7	s	m_s_eh
CAU0	F	7	s	m_s_eh
CAU0	F	7	s	m_s_eh
CAU0	F	7	s	m_s_eh
CAU0	F	7	s	m_s_eh
CAU0	F	7	s	m_s_eh
CAU0	F	7	s	m_s_eh
CAU0	F	7	s	eh_s_epi
CAU0	F	7	s	eh_s_epi
CAU0	F	7	s	eh_s_epi
CAU0	F	7	s	eh_s_epi
CAU0	F	7	s	eh_s_epi
CAU0	F	7	s	eh_s_epi
CAU0	F	7	s	eh_s_epi
CAU0	F	7	s	eh_s_epi
CAU0	F	7	s	eh_s_epi
CAU0	F	7	s	eh_s_epi
CAU0	F	7	s	eh_s_epi
CAU0	F	7	s	eh_s_epi
CAU0	F	7	s	eh_s_epi
CAU0	F	7	s	aa_s_ax
CAU0	F	7	s	aa_s_ax
CAU0	F	7	s	aa_s_ax
CAU0	F	7	s	aa_s_ax
CAU0	F	7	s	aa_s_ax
CAU0	F	7	s	aa_s_ax
CAU0	F	7	s	aa_s_ax
CAU0	F	7	s	aa_s_ax
CAU0	F	7	s	aa_s_ax
CAU0	F	7	s	aa_s_ax
CAU0	F	7	s	k_s_ay
CAU0	F	7	s	k_s_ay
CAU0	F	7	s	k_s_ay
CAU0	F	7	s	k_s_ay
CAU0	F	7	s	k_s_ay
CAU0	F	7	s	k_s_ay
CAU0	F	7	s	k_s_ay
CAU0	F	7	s	k_s_ay
CAU0	F	7	s	k_s_ay
CAU0	F	7	s	k_s_ay
CAU0	F	7	s	k_s_ay
CAU0	F	7	s	ih_sh_ax
CAU0	F	7	s	ih_sh_ax
CAU0	F	7	s	ih_sh_ax
CAU0	F	7	s	ih_sh_ax
CAU0	F	7	s	ih_sh_ax
CAU0	F	7	s	ih_sh_ax
CAU0	F	7	s	ih_sh_ax
CAU0	F	7	s	ih_sh_ax
CAU0	F	7	s	ih_sh_ax
CAU0	F	7	s	tcl_s_hv
CAU0	F	7	s	tcl_s_hv
CAU0	F	7	s	tcl_s_hv
CAU0	F	7	s	tcl_s_hv
CAU0	F	7	s	tcl_s_hv
CAU0	F	7	s	tcl_s_hv
CAU0	F	7	s	tcl_s_hv
CAU0	F	7	s	tcl_s_hv
CAU0	F	7	s	tcl_sh_uh
CAU0	F	7	s	tcl_sh_uh
CAU0	F	7	s	tcl_sh_uh
CAU0	F	7	s	tcl_sh_uh
CAU0	F	7	s	tcl_sh_uh
CAU0	F	7	s	tcl_sh_uh
CAU0	F	7	s	tcl_sh_uh
CAU0	F	7	s	tcl_sh_uh
CAU0	F	7	s	tcl_sh_uh
CAU0	F	7	s	tcl_sh_uh
CAU0	F	7	s	tcl_sh_uh
CAU0	F	7	s	tcl_sh_uh
CAU0	F	7	s	tcl_sh_uh
CAU0	F	7	s	tcl_sh_uh
CAU0	F	7	s	tcl_s_v
CAU0	F	7	s	tcl_s_v
CAU0	F	7	s	tcl_s_v
CAU0	F	7	s	tcl_s_v
CAU0	F	7	s	tcl_s_v
CAU0	F	7	s	tcl_s_v
CAU0	F	7	s	tcl_s_q
CAU0	F	7	s	tcl_s_q
