ID	Sex	DR	Phone	Context
BNS0	M	4	iy	sh_iy_hv
BNS0	M	4	iy	sh_iy_hv
BNS0	M	4	iy	sh_iy_hv
BNS0	M	4	iy	sh_iy_hv
BNS0	M	4	iy	r_iy_z
BNS0	M	4	iy	r_iy_z
BNS0	M	4	iy	r_iy_z
BNS0	M	4	iy	z_iy_w
BNS0	M	4	iy	z_iy_w
BNS0	M	4	iy	z_iy_w
BNS0	M	4	iy	z_iy_w
BNS0	M	4	iy	z_iy_w
BNS0	M	4	iy	m_iy_tcl
BNS0	M	4	iy	m_iy_tcl
BNS0	M	4	iy	m_iy_tcl
BNS0	M	4	iy	m_iy_tcl
BNS0	M	4	iy	m_iy_tcl
BNS0	M	4	iy	m_iy_tcl
BNS0	M	4	iy	r_iy_ix
BNS0	M	4	iy	r_iy_ix
BNS0	M	4	iy	n_iy_pcl
BNS0	M	4	iy	n_iy_pcl
BNS0	M	4	iy	n_iy_pcl
BNS0	M	4	iy	n_iy_pcl
BNS0	M	4	iy	n_iy_pcl
BNS0	M	4	iy	n_iy_pcl
BNS0	M	4	iy	n_iy_pcl
BNS0	M	4	iy	t_iy_zh
BNS0	M	4	iy	t_iy_zh
BNS0	M	4	iy	t_iy_zh
BNS0	M	4	iy	t_iy_zh
BNS0	M	4	iy	t_iy_zh
BNS0	M	4	iy	t_iy_zh
BNS0	M	4	iy	t_iy_zh
BNS0	M	4	iy	t_iy_zh
BNS0	M	4	iy	t_iy_zh
BNS0	M	4	iy	t_iy_zh
BNS0	M	4	iy	t_iy_zh
BNS0	M	4	iy	t_iy_zh
BNS0	M	4	iy	t_iy_zh
BNS0	M	4	iy	t_iy_zh
BNS0	M	4	iy	n_iy_v
BNS0	M	4	iy	n_iy_v
BNS0	M	4	iy	n_iy_v
BNS0	M	4	iy	n_iy_v
BNS0	M	4	iy	n_iy_v
BNS0	M	4	iy	n_iy_v
BNS0	M	4	iy	l_iy_dcl
BNS0	M	4	iy	l_iy_dcl
BNS0	M	4	iy	l_iy_dcl
BNS0	M	4	iy	l_iy_dcl
BNS0	M	4	iy	l_iy_w
BNS0	M	4	iy	l_iy_w
BNS0	M	4	iy	l_iy_w
BNS0	M	4	iy	l_iy_w
BNS0	M	4	iy	l_iy_w
BNS0	M	4	iy	l_iy_w
BNS0	M	4	iy	l_iy_w
BNS0	M	4	iy	l_iy_w
BNS0	M	4	iy	b_iy_w
BNS0	M	4	iy	b_iy_w
BNS0	M	4	iy	b_iy_w
BNS0	M	4	iy	b_iy_w
BNS0	M	4	iy	b_iy_w
BNS0	M	4	iy	b_iy_w
BNS0	M	4	iy	b_iy_w
BNS0	M	4	iy	b_iy_w
BNS0	M	4	iy	k_iy_tcl
BNS0	M	4	iy	k_iy_tcl
BNS0	M	4	iy	k_iy_tcl
BNS0	M	4	iy	k_iy_tcl
BNS0	M	4	iy	k_iy_tcl
BNS0	M	4	iy	w_iy_kcl
BNS0	M	4	iy	w_iy_kcl
BNS0	M	4	iy	w_iy_kcl
BNS0	M	4	iy	k_iy_kcl
BNS0	M	4	iy	k_iy_kcl
BNS0	M	4	iy	k_iy_kcl
BNS0	M	4	iy	k_iy_kcl
BNS0	M	4	iy	k_iy_kcl
BNS0	M	4	iy	k_iy_kcl
BNS0	M	4	aa	d_aa_r
BNS0	M	4	aa	d_aa_r
BNS0	M	4	aa	d_aa_r
BNS0	M	4	aa	d_aa_r
BNS0	M	4	aa	d_aa_r
BNS0	M	4	aa	d_aa_r
BNS0	M	4	aa	w_aa_dx
BNS0	M	4	aa	w_aa_dx
BNS0	M	4	aa	w_aa_dx
